Tag,Species,census_range,n_censuses,K,max_obs,max_states_per_census,total_states,estimated_edges_unpruned,estimated_edges_pruned,estimated_fallback,fallback_reason,predicted_seconds,predicted_hours
229678,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230011,sipapa,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230314,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230489,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230509,micoaf,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230592,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230736,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230827,tab1ro,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230935,mourmy,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
230963,faraoc,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
231521,guargu,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
231710,ingaco,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
231745,stylst,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
231932,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
231990,faraoc,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232104,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232139,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232310,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232550,simaam,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232617,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232626,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232661,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232662,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232852,pipere,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232918,ingasa,"1,4",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232972,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
232993,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233135,des2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233245,all_trees_shrubs,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233276,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233284,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233295,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233300,des2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233380,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233418,nectci,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233472,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233688,eugega,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233710,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233712,all_trees_shrubs,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233810,protte,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233852,all_trees_shrubs,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233938,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233981,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
233984,faraoc,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234052,psycho,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234077,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234078,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234201,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234204,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234218,paligu,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234301,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234414,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234423,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234471,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
234475,hybapr,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235070,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235290,ery1co,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235319,ery1co,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235334,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235625,caseac,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235636,psycho,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235726,sipapa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235841,des2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
235957,des2pa,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236248,tri2tu,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236353,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236371,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236395,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236575,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236669,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236800,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236910,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
236956,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237034,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237075,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237101,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237145,laciag,"1,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237342,hybapr,"1,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237445,loncla,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237483,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237562,sterap,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237633,psycho,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237689,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237819,simaam,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237865,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237878,micone,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
237880,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238028,ingath,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238123,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238197,crotbi,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238263,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238305,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238328,tri2tu,"1,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238434,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238501,ingaqu,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238692,alchco,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238700,simaam,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238751,hybapr,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238769,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238798,micoaf,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238800,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
238885,acaldi,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239099,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239107,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239114,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239145,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239149,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239307,acaldi,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239428,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239437,hybapr,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239704,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239830,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239842,ingaqu,"1,2,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
239844,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
240033,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
240746,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
241119,conoci,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
241210,cappfr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
241557,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
241571,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
241893,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
242861,simaam,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
242915,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243026,ingaco,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243143,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243209,faraoc,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243264,mourmy,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243405,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243478,paligu,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243556,guarsp,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243750,poutre,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243751,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243808,guarsp,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243849,psycho,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243891,alsebl,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
243980,poular,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244026,poular,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244047,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244142,acaldi,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244263,hybapr,"1,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244469,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244535,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244705,coccma,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244777,all_trees_shrubs,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244801,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244806,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244854,alsebl,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244953,ingama,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244963,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244971,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244973,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
244991,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
245029,des2pa,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
245218,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
245575,phoeci,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
245729,pipeae,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
245814,acaldi,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
246008,phoeci,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
246714,hybapr,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
246748,cordla,"1,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247020,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247029,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247293,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247410,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247443,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247679,stylst,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247723,alchco,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247836,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
247886,simaam,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
248026,simaam,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
248141,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
248298,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
248307,tachve,"1,2,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
248665,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
248707,psycho,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
248754,sipapa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
248984,stylst,"1,2,6",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
249134,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
249209,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
249326,pipeae,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
249366,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
249385,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
249592,anaxpa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
249769,anaxpa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
249995,guargu,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
250063,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
250237,poular,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
250359,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
250467,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
250564,faraoc,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
250831,tachve,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
250950,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
250969,tri2tu,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251420,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251514,alsebl,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251566,loncla,"1,4,5",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251581,faraoc,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251614,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251801,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251903,guatdu,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251918,hybapr,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
251940,faraoc,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252007,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252082,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252146,cestme,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252274,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252447,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252449,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252451,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252462,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252493,coccco,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252560,cordla,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
252996,tet2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253174,acaldi,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253581,protte,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253585,protte,"1,2,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253632,stylst,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253734,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253839,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253940,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253958,pipeae,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
